property_id,check_in_date,room_category,successful_bookings,capacity,occupancy
17561,2022-05-07,RT3,19,19,100%
18558,2022-05-07,RT3,19,26,73%
18560,2022-05-07,RT3,20,24,83%
18563,2022-05-07,RT3,18,23,78%
19560,2022-05-07,RT3,16,19,84%
17563,2022-05-07,RT3,15,16,94%
18559,2022-05-07,RT3,15,23,65%
17564,2022-05-07,RT3,15,24,63%
16560,2022-05-07,RT3,14,20,70%
16562,2022-05-07,RT3,14,18,78%
17559,2022-05-07,RT3,14,16,88%
19558,2022-05-07,RT3,12,21,57%
19559,2022-05-07,RT4,2,3,67%
16562,2022-05-07,RT4,4,6,67%
19558,2022-05-07,RT4,4,7,57%
17561,2022-05-07,RT4,4,4,100%
16560,2022-05-07,RT4,5,7,71%
17558,2022-05-07,RT4,5,6,83%
19561,2022-05-07,RT4,5,7,71%
19563,2022-05-07,RT4,5,6,83%
16561,2022-05-07,RT4,9,10,90%
17560,2022-05-07,RT4,10,13,77%
18561,2022-05-07,RT4,8,9,89%
17564,2022-05-07,RT4,12,17,71%
18560,2022-05-07,RT4,14,15,93%
19560,2022-05-07,RT4,16,16,100%
18559,2022-05-07,RT4,13,19,68%
17563,2022-05-07,RT4,16,19,84%
19562,2022-05-07,RT4,13,14,93%
17559,2022-05-07,RT4,14,14,100%
18558,2022-05-07,RT4,15,20,75%
18562,2022-05-07,RT4,19,20,95%
18563,2022-05-07,RT4,12,18,67%
16563,2022-05-07,RT4,15,18,83%
16559,2022-05-07,RT4,16,18,89%
17562,2022-05-07,RT4,3,6,50%
16558,2022-05-07,RT4,3,3,100%
16559,2022-05-08,RT1,28,30,93%
18560,2022-05-08,RT1,25,30,83%
19562,2022-05-08,RT1,27,30,90%
19563,2022-05-08,RT1,22,30,73%
17558,2022-05-08,RT1,15,19,79%
16558,2022-05-08,RT1,18,19,95%
17560,2022-05-08,RT1,29,40,73%
19558,2022-05-08,RT1,23,40,58%
19560,2022-05-08,RT1,22,26,85%
17561,2022-05-08,RT1,26,26,100%
16560,2022-05-08,RT1,26,34,76%
16561,2022-05-08,RT1,15,18,83%
16562,2022-05-08,RT1,23,31,74%
16563,2022-05-08,RT1,39,41,95%
17559,2022-05-08,RT1,31,32,97%
17562,2022-05-08,RT1,12,20,60%
17563,2022-05-08,RT1,20,25,80%
18558,2022-05-08,RT1,12,15,80%
18559,2022-05-08,RT1,25,42,60%
18561,2022-05-08,RT1,28,33,85%
18562,2022-05-08,RT1,34,38,89%
18563,2022-05-08,RT1,19,27,70%
19559,2022-05-08,RT1,18,24,75%
19561,2022-05-08,RT1,26,36,72%
17564,2022-05-08,RT1,10,16,63%
19562,2022-05-08,RT2,23,23,100%
18563,2022-05-08,RT2,20,29,69%
17561,2022-05-08,RT2,32,36,89%
17558,2022-05-08,RT2,38,50,76%
16562,2022-05-08,RT2,31,43,72%
16561,2022-05-08,RT2,21,24,88%
16558,2022-05-08,RT2,20,22,91%
19560,2022-05-08,RT2,33,38,87%
16563,2022-05-08,RT2,33,38,87%
16559,2022-05-08,RT2,39,41,95%
19559,2022-05-08,RT2,29,41,71%
19558,2022-05-08,RT2,23,39,59%
17559,2022-05-08,RT2,35,39,90%
16560,2022-05-08,RT2,25,34,74%
18562,2022-05-08,RT2,32,34,94%
18559,2022-05-08,RT2,25,44,57%
17563,2022-05-08,RT2,37,44,84%
17562,2022-05-08,RT2,19,30,63%
18558,2022-05-08,RT2,22,30,73%
17564,2022-05-08,RT2,25,40,63%
18561,2022-05-08,RT2,40,40,100%
18560,2022-05-08,RT2,35,40,88%
17560,2022-05-08,RT2,32,45,71%
19561,2022-05-08,RT2,33,45,73%
19563,2022-05-08,RT2,32,45,71%
19563,2022-05-08,RT3,21,29,72%
19562,2022-05-08,RT3,24,29,83%
19561,2022-05-08,RT3,22,29,76%
18562,2022-05-08,RT3,27,29,93%
17558,2022-05-08,RT3,21,27,78%
17562,2022-05-08,RT3,15,27,56%
19559,2022-05-08,RT3,20,27,74%
16559,2022-05-08,RT3,30,32,94%
17560,2022-05-08,RT3,19,25,76%
18561,2022-05-08,RT3,22,25,88%
16561,2022-05-08,RT3,18,21,86%
16563,2022-05-08,RT3,18,20,90%
17561,2022-05-08,RT3,17,19,89%
17563,2022-05-08,RT3,16,16,100%
18558,2022-05-08,RT3,20,26,77%
18560,2022-05-08,RT3,24,24,100%
18563,2022-05-08,RT3,18,23,78%
19560,2022-05-08,RT3,16,19,84%
16560,2022-05-08,RT3,15,20,75%
17559,2022-05-08,RT3,15,16,94%
17564,2022-05-08,RT3,15,24,63%
16558,2022-05-08,RT3,8,8,100%
19558,2022-05-08,RT3,13,21,62%
16562,2022-05-08,RT3,14,18,78%
18559,2022-05-08,RT3,14,23,61%
19559,2022-05-08,RT4,2,3,67%
17558,2022-05-08,RT4,4,6,67%
17562,2022-05-08,RT4,4,6,67%
19563,2022-05-08,RT4,4,6,67%
17561,2022-05-08,RT4,4,4,100%
16560,2022-05-08,RT4,5,7,71%
16562,2022-05-08,RT4,5,6,83%
19558,2022-05-08,RT4,5,7,71%
19561,2022-05-08,RT4,5,7,71%
16561,2022-05-08,RT4,9,10,90%
17560,2022-05-08,RT4,10,13,77%
18561,2022-05-08,RT4,8,9,89%
17564,2022-05-08,RT4,10,17,59%
18560,2022-05-08,RT4,15,15,100%
19560,2022-05-08,RT4,15,16,94%
18559,2022-05-08,RT4,12,19,63%
17563,2022-05-08,RT4,17,19,89%
19562,2022-05-08,RT4,13,14,93%
17559,2022-05-08,RT4,14,14,100%
18558,2022-05-08,RT4,14,20,70%
18562,2022-05-08,RT4,18,20,90%
18563,2022-05-08,RT4,14,18,78%
16563,2022-05-08,RT4,17,18,94%
16559,2022-05-08,RT4,17,18,94%
16558,2022-05-08,RT4,3,3,100%
16559,2022-05-09,RT1,20,30,67%
18560,2022-05-09,RT1,21,30,70%
19562,2022-05-09,RT1,20,30,67%
19563,2022-05-09,RT1,15,30,50%
17558,2022-05-09,RT1,10,19,53%
16558,2022-05-09,RT1,11,19,58%
17560,2022-05-09,RT1,18,40,45%
19558,2022-05-09,RT1,18,40,45%
19560,2022-05-09,RT1,17,26,65%
17561,2022-05-09,RT1,16,26,62%
16560,2022-05-09,RT1,17,34,50%
16561,2022-05-09,RT1,13,18,72%
16562,2022-05-09,RT1,16,31,52%
16563,2022-05-09,RT1,27,41,66%
17559,2022-05-09,RT1,21,32,66%
17562,2022-05-09,RT1,9,20,45%
17563,2022-05-09,RT1,16,25,64%
18558,2022-05-09,RT1,7,15,47%
18559,2022-05-09,RT1,15,42,36%
18561,2022-05-09,RT1,21,33,64%
18562,2022-05-09,RT1,25,38,66%
18563,2022-05-09,RT1,13,27,48%
19559,2022-05-09,RT1,11,24,46%
19561,2022-05-09,RT1,17,36,47%
17564,2022-05-09,RT1,7,16,44%
19562,2022-05-09,RT2,13,23,57%
18563,2022-05-09,RT2,13,29,45%
17561,2022-05-09,RT2,23,36,64%
17558,2022-05-09,RT2,24,50,48%
16562,2022-05-09,RT2,21,43,49%
16561,2022-05-09,RT2,14,24,58%
16558,2022-05-09,RT2,14,22,64%
19560,2022-05-09,RT2,24,38,63%
16563,2022-05-09,RT2,24,38,63%
16559,2022-05-09,RT2,28,41,68%
19559,2022-05-09,RT2,19,41,46%
19558,2022-05-09,RT2,18,39,46%
17559,2022-05-09,RT2,22,39,56%
16560,2022-05-09,RT2,18,34,53%
18562,2022-05-09,RT2,20,34,59%
18559,2022-05-09,RT2,21,44,48%
17563,2022-05-09,RT2,29,44,66%
17562,2022-05-09,RT2,13,30,43%
18558,2022-05-09,RT2,15,30,50%
17564,2022-05-09,RT2,15,40,38%
18561,2022-05-09,RT2,27,40,68%
18560,2022-05-09,RT2,30,40,75%
17560,2022-05-09,RT2,22,45,49%
19561,2022-05-09,RT2,24,45,53%
19563,2022-05-09,RT2,24,45,53%
19563,2022-05-09,RT3,13,29,45%
19562,2022-05-09,RT3,17,29,59%
19561,2022-05-09,RT3,15,29,52%
18562,2022-05-09,RT3,19,29,66%
17558,2022-05-09,RT3,12,27,44%
17562,2022-05-09,RT3,12,27,44%
19559,2022-05-09,RT3,14,27,52%
16559,2022-05-09,RT3,20,32,63%
16558,2022-05-09,RT3,5,8,63%
18561,2022-05-09,RT3,16,25,64%
18560,2022-05-09,RT3,16,24,67%
19558,2022-05-09,RT3,8,21,38%
16561,2022-05-09,RT3,13,21,62%
16563,2022-05-09,RT3,13,20,65%
18558,2022-05-09,RT3,14,26,54%
16562,2022-05-09,RT3,9,18,50%
18559,2022-05-09,RT3,9,23,39%
16560,2022-05-09,RT3,10,20,50%
17559,2022-05-09,RT3,10,16,63%
17563,2022-05-09,RT3,10,16,63%
17564,2022-05-09,RT3,10,24,42%
17560,2022-05-09,RT3,12,25,48%
17561,2022-05-09,RT3,12,19,63%
19560,2022-05-09,RT3,12,19,63%
18563,2022-05-09,RT3,11,23,48%
17562,2022-05-09,RT4,2,6,33%
19559,2022-05-09,RT4,2,3,67%
16558,2022-05-09,RT4,2,3,67%
16560,2022-05-09,RT4,4,7,57%
19561,2022-05-09,RT4,4,7,57%
18561,2022-05-09,RT4,5,9,56%
16561,2022-05-09,RT4,6,10,60%
17564,2022-05-09,RT4,6,17,35%
17560,2022-05-09,RT4,8,13,62%
18560,2022-05-09,RT4,9,15,60%
19560,2022-05-09,RT4,9,16,56%
18559,2022-05-09,RT4,8,19,42%
17563,2022-05-09,RT4,11,19,58%
19562,2022-05-09,RT4,8,14,57%
17559,2022-05-09,RT4,9,14,64%
18558,2022-05-09,RT4,11,20,55%
18562,2022-05-09,RT4,12,20,60%
18563,2022-05-09,RT4,9,18,50%
16563,2022-05-09,RT4,12,18,67%
16559,2022-05-09,RT4,11,18,61%
16562,2022-05-09,RT4,3,6,50%
17558,2022-05-09,RT4,3,6,50%
19563,2022-05-09,RT4,3,6,50%
19558,2022-05-09,RT4,3,7,43%
17561,2022-05-09,RT4,3,4,75%
19563,2022-05-10,RT3,15,29,52%
18560,2022-05-10,RT1,19,30,63%
19562,2022-05-10,RT1,18,30,60%
19563,2022-05-10,RT1,16,30,53%
17558,2022-05-10,RT1,11,19,58%
16558,2022-05-10,RT1,10,19,53%
17560,2022-05-10,RT1,19,40,48%
19558,2022-05-10,RT1,18,40,45%
19560,2022-05-10,RT1,17,26,65%
17561,2022-05-10,RT1,14,26,54%
16560,2022-05-10,RT1,16,34,47%
16561,2022-05-10,RT1,11,18,61%
16562,2022-05-10,RT1,14,31,45%
16563,2022-05-10,RT1,26,41,63%
17559,2022-05-10,RT1,20,32,63%
17562,2022-05-10,RT1,9,20,45%
17563,2022-05-10,RT1,14,25,56%
18558,2022-05-10,RT1,8,15,53%
18559,2022-05-10,RT1,19,42,45%
18561,2022-05-10,RT1,21,33,64%
18562,2022-05-10,RT1,23,38,61%
18563,2022-05-10,RT1,15,27,56%
19559,2022-05-10,RT1,14,24,58%
19561,2022-05-10,RT1,18,36,50%
17564,2022-05-10,RT1,6,16,38%
19562,2022-05-10,RT2,15,23,65%
18563,2022-05-10,RT2,15,29,52%
17561,2022-05-10,RT2,22,36,61%
17558,2022-05-10,RT2,24,50,48%
16562,2022-05-10,RT2,24,43,56%
16561,2022-05-10,RT2,13,24,54%
16558,2022-05-10,RT2,12,22,55%
19560,2022-05-10,RT2,23,38,61%
16563,2022-05-10,RT2,23,38,61%
16559,2022-05-10,RT2,25,41,61%
19559,2022-05-10,RT2,19,41,46%
19558,2022-05-10,RT2,14,39,36%
17559,2022-05-10,RT2,27,39,69%
16560,2022-05-10,RT2,19,34,56%
18562,2022-05-10,RT2,26,34,76%
18559,2022-05-10,RT2,22,44,50%
17563,2022-05-10,RT2,28,44,64%
17562,2022-05-10,RT2,11,30,37%
18558,2022-05-10,RT2,14,30,47%
17564,2022-05-10,RT2,17,40,43%
18561,2022-05-10,RT2,25,40,63%
18560,2022-05-10,RT2,25,40,63%
17560,2022-05-10,RT2,23,45,51%
19561,2022-05-10,RT2,25,45,56%
19563,2022-05-10,RT2,25,45,56%
16559,2022-05-10,RT1,18,30,60%
19562,2022-05-10,RT3,19,29,66%
19561,2022-05-10,RT3,16,29,55%
18562,2022-05-10,RT3,19,29,66%
17558,2022-05-10,RT3,12,27,44%
17562,2022-05-10,RT3,12,27,44%
19559,2022-05-10,RT3,14,27,52%
16559,2022-05-10,RT3,20,32,63%
16558,2022-05-10,RT3,4,8,50%
18561,2022-05-10,RT3,17,25,68%
18558,2022-05-10,RT3,13,26,50%
16561,2022-05-10,RT3,14,21,67%
16563,2022-05-10,RT3,14,20,70%
17560,2022-05-10,RT3,14,25,56%
18560,2022-05-10,RT3,14,24,58%
16560,2022-05-10,RT3,9,20,45%
16562,2022-05-10,RT3,9,18,50%
17563,2022-05-10,RT3,9,16,56%
19558,2022-05-10,RT3,9,21,43%
17564,2022-05-10,RT3,9,24,38%
17559,2022-05-10,RT3,10,16,63%
18559,2022-05-10,RT3,10,23,43%
19560,2022-05-10,RT3,10,19,53%
17561,2022-05-10,RT3,12,19,63%
18563,2022-05-10,RT3,12,23,52%
19559,2022-05-10,RT4,2,3,67%
16558,2022-05-10,RT4,2,3,67%
16562,2022-05-10,RT4,4,6,67%
16560,2022-05-10,RT4,4,7,57%
18561,2022-05-10,RT4,5,9,56%
16561,2022-05-10,RT4,6,10,60%
17560,2022-05-10,RT4,6,13,46%
17564,2022-05-10,RT4,7,17,41%
18560,2022-05-10,RT4,9,15,60%
19560,2022-05-10,RT4,11,16,69%
18559,2022-05-10,RT4,8,19,42%
17563,2022-05-10,RT4,12,19,63%
19562,2022-05-10,RT4,9,14,64%
17559,2022-05-10,RT4,10,14,71%
18558,2022-05-10,RT4,10,20,50%
18562,2022-05-10,RT4,13,20,65%
18563,2022-05-10,RT4,9,18,50%
16563,2022-05-10,RT4,11,18,61%
16559,2022-05-10,RT4,13,18,72%
17558,2022-05-10,RT4,3,6,50%
17562,2022-05-10,RT4,3,6,50%
19563,2022-05-10,RT4,3,6,50%
19558,2022-05-10,RT4,3,7,43%
19561,2022-05-10,RT4,3,7,43%
17561,2022-05-10,RT4,3,4,75%
16559,2022-05-11,RT1,17,30,57%
19562,2022-05-11,RT1,21,30,70%
19563,2022-05-11,RT1,15,30,50%
17558,2022-05-11,RT1,11,19,58%
16558,2022-05-11,RT1,12,19,63%
17560,2022-05-11,RT1,21,40,53%
19558,2022-05-11,RT1,19,40,48%
19560,2022-05-11,RT1,17,26,65%
17561,2022-05-11,RT1,17,26,65%
16560,2022-05-11,RT1,18,34,53%
16561,2022-05-11,RT1,9,18,50%
16562,2022-05-11,RT1,16,31,52%
16563,2022-05-11,RT1,28,41,68%
17559,2022-05-11,RT1,23,32,72%
17562,2022-05-11,RT1,9,20,45%
17563,2022-05-11,RT1,16,25,64%
18558,2022-05-11,RT1,8,15,53%
18559,2022-05-11,RT1,18,42,43%
18561,2022-05-11,RT1,20,33,61%
18562,2022-05-11,RT1,24,38,63%
18563,2022-05-11,RT1,11,27,41%
19559,2022-05-11,RT1,13,24,54%
19561,2022-05-11,RT1,18,36,50%
17564,2022-05-11,RT1,7,16,44%
19562,2022-05-11,RT2,14,23,61%
18563,2022-05-11,RT2,15,29,52%
17561,2022-05-11,RT2,23,36,64%
17558,2022-05-11,RT2,26,50,52%
16562,2022-05-11,RT2,21,43,49%
16561,2022-05-11,RT2,17,24,71%
16558,2022-05-11,RT2,13,22,59%
19560,2022-05-11,RT2,26,38,68%
16563,2022-05-11,RT2,24,38,63%
16559,2022-05-11,RT2,23,41,56%
19559,2022-05-11,RT2,19,41,46%
19558,2022-05-11,RT2,17,39,44%
17559,2022-05-11,RT2,22,39,56%
16560,2022-05-11,RT2,18,34,53%
18562,2022-05-11,RT2,20,34,59%
18559,2022-05-11,RT2,21,44,48%
17563,2022-05-11,RT2,28,44,64%
17562,2022-05-11,RT2,12,30,40%
18558,2022-05-11,RT2,15,30,50%
17564,2022-05-11,RT2,19,40,48%
18561,2022-05-11,RT2,28,40,70%
18560,2022-05-11,RT2,26,40,65%
17560,2022-05-11,RT2,24,45,53%
19561,2022-05-11,RT2,22,45,49%
19563,2022-05-11,RT2,23,45,51%
19563,2022-05-11,RT3,16,29,55%
18560,2022-05-11,RT1,20,30,67%
19562,2022-05-11,RT3,18,29,62%
19561,2022-05-11,RT3,15,29,52%
18562,2022-05-11,RT3,18,29,62%
17558,2022-05-11,RT3,14,27,52%
17562,2022-05-11,RT3,12,27,44%
19559,2022-05-11,RT3,13,27,48%
16559,2022-05-11,RT3,21,32,66%
16558,2022-05-11,RT3,5,8,63%
18561,2022-05-11,RT3,15,25,60%
18558,2022-05-11,RT3,15,26,58%
17560,2022-05-11,RT3,14,25,56%
18560,2022-05-11,RT3,14,24,58%
17559,2022-05-11,RT3,9,16,56%
17563,2022-05-11,RT3,9,16,56%
18559,2022-05-11,RT3,9,23,39%
19558,2022-05-11,RT3,9,21,43%
17564,2022-05-11,RT3,9,24,38%
16562,2022-05-11,RT3,10,18,56%
18563,2022-05-11,RT3,10,23,43%
16561,2022-05-11,RT3,12,21,57%
16563,2022-05-11,RT3,12,20,60%
17561,2022-05-11,RT3,12,19,63%
19560,2022-05-11,RT3,12,19,63%
16560,2022-05-11,RT3,11,20,55%
16558,2022-05-11,RT4,2,3,67%
19561,2022-05-11,RT4,4,7,57%
16561,2022-05-11,RT4,6,10,60%
17560,2022-05-11,RT4,6,13,46%
18561,2022-05-11,RT4,6,9,67%
19559,2022-05-11,RT4,1,3,33%
17564,2022-05-11,RT4,8,17,47%
18560,2022-05-11,RT4,9,15,60%
19560,2022-05-11,RT4,11,16,69%
18559,2022-05-11,RT4,10,19,53%
17563,2022-05-11,RT4,12,19,63%
19562,2022-05-11,RT4,9,14,64%
17559,2022-05-11,RT4,9,14,64%
18558,2022-05-11,RT4,10,20,50%
18562,2022-05-11,RT4,12,20,60%
18563,2022-05-11,RT4,9,18,50%
16563,2022-05-11,RT4,10,18,56%
16559,2022-05-11,RT4,12,18,67%
16562,2022-05-11,RT4,3,6,50%
17558,2022-05-11,RT4,3,6,50%
17562,2022-05-11,RT4,3,6,50%
19563,2022-05-11,RT4,3,6,50%
16560,2022-05-11,RT4,3,7,43%
19558,2022-05-11,RT4,3,7,43%
17561,2022-05-11,RT4,3,4,75%
16559,2022-05-12,RT1,19,30,63%
18560,2022-05-12,RT1,18,30,60%
19562,2022-05-12,RT1,18,30,60%
19563,2022-05-12,RT1,13,30,43%
17558,2022-05-12,RT1,11,19,58%
16558,2022-05-12,RT1,11,19,58%
17560,2022-05-12,RT1,19,40,48%
19558,2022-05-12,RT1,16,40,40%
19560,2022-05-12,RT1,17,26,65%
17561,2022-05-12,RT1,17,26,65%
16560,2022-05-12,RT1,17,34,50%
16561,2022-05-12,RT1,12,18,67%
16562,2022-05-12,RT1,13,31,42%
16563,2022-05-12,RT1,28,41,68%
17559,2022-05-12,RT1,22,32,69%
17562,2022-05-12,RT1,10,20,50%
17563,2022-05-12,RT1,15,25,60%
18558,2022-05-12,RT1,8,15,53%
18559,2022-05-12,RT1,16,42,38%
18561,2022-05-12,RT1,20,33,61%
18562,2022-05-12,RT1,24,38,63%
18563,2022-05-12,RT1,14,27,52%
19559,2022-05-12,RT1,12,24,50%
19561,2022-05-12,RT1,20,36,56%
17564,2022-05-12,RT1,6,16,38%
19562,2022-05-12,RT2,16,23,70%
18563,2022-05-12,RT2,15,29,52%
17561,2022-05-12,RT2,23,36,64%
17558,2022-05-12,RT2,28,50,56%
16562,2022-05-12,RT2,24,43,56%
16561,2022-05-12,RT2,15,24,63%
16558,2022-05-12,RT2,12,22,55%
19560,2022-05-12,RT2,27,38,71%
16563,2022-05-12,RT2,23,38,61%
16559,2022-05-12,RT2,24,41,59%
19559,2022-05-12,RT2,19,41,46%
19558,2022-05-12,RT2,14,39,36%
17559,2022-05-12,RT2,23,39,59%
16560,2022-05-12,RT2,16,34,47%
18562,2022-05-12,RT2,20,34,59%
18559,2022-05-12,RT2,21,44,48%
17563,2022-05-12,RT2,28,44,64%
17562,2022-05-12,RT2,14,30,47%
18558,2022-05-12,RT2,16,30,53%
17564,2022-05-12,RT2,15,40,38%
18561,2022-05-12,RT2,23,40,58%
18560,2022-05-12,RT2,27,40,68%
17560,2022-05-12,RT2,24,45,53%
19561,2022-05-12,RT2,22,45,49%
19563,2022-05-12,RT2,21,45,47%
19563,2022-05-12,RT3,15,29,52%
19562,2022-05-12,RT3,18,29,62%
19561,2022-05-12,RT3,15,29,52%
18562,2022-05-12,RT3,16,29,55%
17558,2022-05-12,RT3,12,27,44%
17562,2022-05-12,RT3,10,27,37%
19559,2022-05-12,RT3,13,27,48%
16559,2022-05-12,RT3,23,32,72%
16558,2022-05-12,RT3,4,8,50%
18561,2022-05-12,RT3,17,25,68%
18560,2022-05-12,RT3,15,24,63%
16561,2022-05-12,RT3,13,21,62%
17563,2022-05-12,RT3,9,16,56%
19558,2022-05-12,RT3,9,21,43%
17564,2022-05-12,RT3,9,24,38%
16560,2022-05-12,RT3,10,20,50%
17559,2022-05-12,RT3,10,16,63%
17560,2022-05-12,RT3,12,25,48%
18558,2022-05-12,RT3,12,26,46%
16562,2022-05-12,RT3,11,18,61%
16563,2022-05-12,RT3,11,20,55%
17561,2022-05-12,RT3,11,19,58%
18559,2022-05-12,RT3,11,23,48%
18563,2022-05-12,RT3,11,23,48%
19560,2022-05-12,RT3,11,19,58%
16558,2022-05-12,RT4,2,3,67%
19561,2022-05-12,RT4,4,7,57%
16561,2022-05-12,RT4,6,10,60%
18561,2022-05-12,RT4,6,9,67%
17560,2022-05-12,RT4,7,13,54%
19559,2022-05-12,RT4,1,3,33%
17564,2022-05-12,RT4,7,17,41%
18560,2022-05-12,RT4,10,15,67%
19560,2022-05-12,RT4,9,16,56%
18559,2022-05-12,RT4,8,19,42%
17563,2022-05-12,RT4,12,19,63%
19562,2022-05-12,RT4,9,14,64%
17559,2022-05-12,RT4,10,14,71%
18558,2022-05-12,RT4,10,20,50%
18562,2022-05-12,RT4,13,20,65%
18563,2022-05-12,RT4,10,18,56%
16563,2022-05-12,RT4,11,18,61%
16559,2022-05-12,RT4,11,18,61%
16562,2022-05-12,RT4,3,6,50%
17558,2022-05-12,RT4,3,6,50%
17562,2022-05-12,RT4,3,6,50%
19563,2022-05-12,RT4,3,6,50%
16560,2022-05-12,RT4,3,7,43%
19558,2022-05-12,RT4,3,7,43%
17561,2022-05-12,RT4,3,4,75%
19563,2022-05-13,RT3,15,29,52%
16559,2022-05-13,RT1,18,30,60%
18560,2022-05-13,RT1,18,30,60%
19562,2022-05-13,RT1,17,30,57%
19563,2022-05-13,RT1,18,30,60%
17558,2022-05-13,RT1,9,19,47%
16558,2022-05-13,RT1,12,19,63%
17560,2022-05-13,RT1,23,40,58%
19558,2022-05-13,RT1,17,40,43%
19560,2022-05-13,RT1,15,26,58%
17561,2022-05-13,RT1,17,26,65%
16560,2022-05-13,RT1,17,34,50%
16561,2022-05-13,RT1,14,18,78%
16562,2022-05-13,RT1,14,31,45%
16563,2022-05-13,RT1,26,41,63%
17559,2022-05-13,RT1,21,32,66%
17562,2022-05-13,RT1,9,20,45%
17563,2022-05-13,RT1,15,25,60%
18558,2022-05-13,RT1,7,15,47%
18559,2022-05-13,RT1,20,42,48%
18561,2022-05-13,RT1,21,33,64%
18562,2022-05-13,RT1,22,38,58%
18563,2022-05-13,RT1,13,27,48%
19559,2022-05-13,RT1,12,24,50%
19561,2022-05-13,RT1,17,36,47%
17564,2022-05-13,RT1,7,16,44%
19562,2022-05-13,RT2,14,23,61%
18563,2022-05-13,RT2,15,29,52%
17561,2022-05-13,RT2,22,36,61%
17558,2022-05-13,RT2,27,50,54%
16562,2022-05-13,RT2,21,43,49%
16561,2022-05-13,RT2,15,24,63%
16558,2022-05-13,RT2,14,22,64%
19560,2022-05-13,RT2,20,38,53%
16563,2022-05-13,RT2,24,38,63%
16559,2022-05-13,RT2,22,41,54%
19559,2022-05-13,RT2,21,41,51%
19558,2022-05-13,RT2,16,39,41%
17559,2022-05-13,RT2,22,39,56%
16560,2022-05-13,RT2,17,34,50%
18562,2022-05-13,RT2,19,34,56%
18559,2022-05-13,RT2,20,44,45%
17563,2022-05-13,RT2,28,44,64%
17562,2022-05-13,RT2,15,30,50%
18558,2022-05-13,RT2,15,30,50%
17564,2022-05-13,RT2,17,40,43%
18561,2022-05-13,RT2,28,40,70%
18560,2022-05-13,RT2,23,40,58%
17560,2022-05-13,RT2,22,45,49%
19561,2022-05-13,RT2,23,45,51%
19563,2022-05-13,RT2,26,45,58%
19562,2022-05-13,RT3,19,29,66%
19561,2022-05-13,RT3,17,29,59%
18562,2022-05-13,RT3,19,29,66%
17558,2022-05-13,RT3,15,27,56%
17562,2022-05-13,RT3,12,27,44%
19559,2022-05-13,RT3,14,27,52%
16559,2022-05-13,RT3,19,32,59%
16558,2022-05-13,RT3,5,8,63%
18561,2022-05-13,RT3,15,25,60%
16562,2022-05-13,RT3,8,18,44%
19558,2022-05-13,RT3,8,21,38%
17560,2022-05-13,RT3,13,25,52%
16561,2022-05-13,RT3,14,21,67%
18560,2022-05-13,RT3,14,24,58%
17559,2022-05-13,RT3,9,16,56%
17563,2022-05-13,RT3,9,16,56%
18559,2022-05-13,RT3,9,23,39%
18563,2022-05-13,RT3,10,23,43%
17561,2022-05-13,RT3,12,19,63%
18558,2022-05-13,RT3,12,26,46%
19560,2022-05-13,RT3,12,19,63%
16560,2022-05-13,RT3,11,20,55%
16563,2022-05-13,RT3,11,20,55%
17564,2022-05-13,RT3,11,24,46%
19559,2022-05-13,RT4,2,3,67%
16558,2022-05-13,RT4,2,3,67%
16560,2022-05-13,RT4,4,7,57%
16561,2022-05-13,RT4,5,10,50%
17560,2022-05-13,RT4,6,13,46%
18561,2022-05-13,RT4,6,9,67%
17564,2022-05-13,RT4,7,17,41%
18560,2022-05-13,RT4,10,15,67%
19560,2022-05-13,RT4,10,16,63%
18559,2022-05-13,RT4,9,19,47%
17563,2022-05-13,RT4,12,19,63%
19562,2022-05-13,RT4,8,14,57%
17559,2022-05-13,RT4,9,14,64%
18558,2022-05-13,RT4,11,20,55%
18562,2022-05-13,RT4,14,20,70%
18563,2022-05-13,RT4,10,18,56%
16563,2022-05-13,RT4,12,18,67%
16559,2022-05-13,RT4,11,18,61%
16562,2022-05-13,RT4,3,6,50%
17558,2022-05-13,RT4,3,6,50%
17562,2022-05-13,RT4,3,6,50%
19563,2022-05-13,RT4,3,6,50%
19558,2022-05-13,RT4,3,7,43%
19561,2022-05-13,RT4,3,7,43%
17561,2022-05-13,RT4,3,4,75%
19563,2022-05-14,RT3,22,29,76%
18560,2022-05-14,RT1,26,30,87%
19562,2022-05-14,RT1,28,30,93%
19563,2022-05-14,RT1,22,30,73%
17558,2022-05-14,RT1,14,19,74%
16558,2022-05-14,RT1,18,19,95%
17560,2022-05-14,RT1,30,40,75%
19558,2022-05-14,RT1,22,40,55%
19560,2022-05-14,RT1,23,26,88%
17561,2022-05-14,RT1,22,26,85%
16560,2022-05-14,RT1,26,34,76%
16561,2022-05-14,RT1,16,18,89%
16562,2022-05-14,RT1,22,31,71%
16563,2022-05-14,RT1,34,41,83%
17559,2022-05-14,RT1,30,32,94%
17562,2022-05-14,RT1,13,20,65%
17563,2022-05-14,RT1,22,25,88%
18558,2022-05-14,RT1,10,15,67%
18559,2022-05-14,RT1,25,42,60%
18561,2022-05-14,RT1,31,33,94%
18562,2022-05-14,RT1,33,38,87%
18563,2022-05-14,RT1,18,27,67%
19559,2022-05-14,RT1,18,24,75%
19561,2022-05-14,RT1,26,36,72%
17564,2022-05-14,RT1,9,16,56%
19562,2022-05-14,RT2,19,23,83%
18563,2022-05-14,RT2,22,29,76%
17561,2022-05-14,RT2,30,36,83%
